Date of Visit,Transect Number,"Point Count/Quadrat # (0, 10, 20 m)",Location Name,Fire Name,Year of Fire,Bin Category,Tree Abundance,Tree Diversity,# of Burnt Trees/Shrubs,Shrub Abundance,Shrub Diversity,Herb/Flower Abundance,Herb/Flower Diversity,Total Diversity,Total Healthy,Total Abundance,Quadrat Cell,Dominant Functional Species,Dominant Functional Type,Weather,Temperature (°F),Temperature (°C),Air Quality Index,Humidity (%),Soil,Elevation (m),Coords.,Dir. of Transect (RNG),Slope Dir.,Bird Point-Count Transect,Time Start,Time End,Observed Species,Total Individuals,Total Species
2025-04-24,3,0,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,5,Lupine,HF,Cloudy,52.0,11.11,46,87.0,"Dry, compact",363.0,"N 34""05.431' W118""34.742'",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,0,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,6,Lupine,HF,Cloudy,52.0,11.11,46,87.0,"Dry, compact",363.0,"N 34""05.431' W118""34.742'",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,0,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,7,Shortpod Mustard,HF,Cloudy,52.0,11.11,46,87.0,"Dry, compact",363.0,"N 34""05.431' W118""34.742'",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,0,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,8,Shortpod Mustard,HF,Cloudy,52.0,11.11,46,87.0,"Dry, compact",363.0,"N 34""05.431' W118""34.742'",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,0,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,9,Red Brome,GR,Cloudy,52.0,11.11,46,87.0,"Dry, compact",363.0,"N 34""05.431' W118""34.742'",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,1,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,2,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,3,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,4,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,5,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,6,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,7,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,8,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,10,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,6.0,1.0,0.0,4.0,1.0,0.0,0.0,2,10,10,9,Deerweed,SH,,,,,,,364.0,"N 34,05.427 W118""34.747",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,1,Singing Lupine,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,2,Singing Lupine,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,3,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,4,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,5,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,6,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,7,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,8,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-24,3,20,Santa Ynez Canyon Trail,Palisades Fire,2021.0,2025-02-05 00:00:00,9.0,2.0,0.0,8.0,4.0,0.0,0.0,6,17,17,9,Red Stemmed Storks Bill,HF,,,,,,,364.0,"N 34""05.424 W118""34,752",209,SE,3,10:38:00,10:48:00,"WREN (3), CORA, HOWR, CATO (2), CASJ, BHGR, LEGO, WTSW (2).",12,8
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68976",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,2,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68977",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,3,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68978",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,4,Bur Clover,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68979",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,5,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68980",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,6,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68981",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,7,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68982",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,8,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68983",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,9,great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68984",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68985",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,2,Maltese Star Thistle,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68986",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,3,Maltese Star Thistle,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68987",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,4,Maltese Star Thistle,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68988",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,5,Maltese Star Thistle,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68989",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,6,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68990",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,7,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68991",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,8,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68992",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,9,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68993",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68994",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,2,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68995",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,3,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68996",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,4,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68997",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,5,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68998",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,6,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.68999",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,7,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.69000",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,8,Mustard,HF,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.69001",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,1,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,9,Great Brome,GR,sunny,58.0,14.44,44,70.0,dry,325.0,"34.14481, -118.69002",143,SE,1,07:24:00,07:34:00,"SOSP (2), MODO (3), HOFI, CASJ (2), COYE, SPTO, NUWO, CAQU, CATH",13,9
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,2,Mustard,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,3,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,4,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,5,Mustard,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,6,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,7,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,8,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,0,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,9,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,1,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,2,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,3,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,4,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,5,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,6,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,7,Small Melliot,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,8,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,10,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2,9,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,Mustard,HF,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
2025-04-25,2,20,Anza Loop Trail/Old 101 Trail,Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,2,Great Brome,GR,sunny,58.0,14.44,44,72.0,dry,310.0,,179,S,2,08:13:00,08:23:00,"LABU (2), LEGO (2), CORA",5,3
